,country,latitude,longitude,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand
2841,Slovakia,48.6667,19.5,16/4/2020,863,28,6,4,158.069,5.129,1.099,0.733,37809,3351,6.925,0.614
2842,Slovakia,48.6667,19.5,17/4/2020,977,114,8,2,178.949,20.88,1.465,0.366,40953,3144,7.501,0.576
2843,Slovakia,48.6667,19.5,18/4/2020,1049,72,9,1,192.137,13.188,1.648,0.183,44276,3323,8.11,0.609
2844,Slovakia,48.6667,19.5,19/4/2020,1089,40,11,2,199.464,7.326,2.015,0.366,46734,2458,8.56,0.45
2845,Slovakia,48.6667,19.5,20/4/2020,1161,72,12,1,212.651,13.188,2.198,0.183,49428,2694,9.053,0.493
2846,Slovakia,48.6667,19.5,21/4/2020,1173,12,13,1,214.849,2.198,2.381,0.183,53893,4465,9.871,0.818
2847,Slovakia,48.6667,19.5,24/4/2020,1325,81,15,1,242.69,14.836,2.747,0.183,61261,3840,11.221,0.703
2848,Slovakia,48.6667,19.5,25/4/2020,1360,35,17,2,249.101,6.411,3.114,0.366,66089,4828,12.105,0.884
2849,Slovakia,48.6667,19.5,26/4/2020,1373,13,17,0,251.482,2.381,3.114,0.0,70928,4839,12.991,0.886
2850,Slovakia,48.6667,19.5,27/4/2020,1379,6,18,1,252.581,1.099,3.297,0.183,74099,3171,13.572,0.581
2851,Slovakia,48.6667,19.5,28/4/2020,1381,2,18,0,252.947,0.366,3.297,0.0,75866,1767,13.896,0.324
2852,Slovakia,48.6667,19.5,29/4/2020,1384,3,20,2,253.496,0.549,3.663,0.366,81338,5472,14.898,1.002
2853,Slovakia,48.6667,19.5,30/4/2020,1391,7,22,2,254.779,1.282,4.03,0.366,85922,4584,15.738,0.84
2854,Slovenia,46.0,15.0,13/3/2020,96,39,0,0,46.178,18.76,0.0,0.0,5060,1197,2.434,0.576
2855,Slovenia,46.0,15.0,14/3/2020,141,45,0,0,67.823,21.646,0.0,0.0,5976,916,2.875,0.441
2856,Slovenia,46.0,15.0,15/3/2020,181,40,0,0,87.064,19.241,0.0,0.0,6566,590,3.158,0.284
2857,Slovenia,46.0,15.0,16/3/2020,219,38,0,0,105.343,18.279,0.0,0.0,7437,871,3.577,0.419
2858,Slovenia,46.0,15.0,17/3/2020,253,34,0,0,121.697,16.355,0.0,0.0,8558,1121,4.117,0.539
2859,Slovenia,46.0,15.0,18/3/2020,275,22,1,1,132.279,10.582,0.481,0.481,9584,1026,4.61,0.494
2860,Slovenia,46.0,15.0,19/3/2020,286,11,1,0,137.571,5.291,0.481,0.0,10768,1184,5.18,0.57
2861,Slovenia,46.0,15.0,20/3/2020,319,33,1,0,153.444,15.874,0.481,0.0,12010,1242,5.777,0.597
2862,Slovenia,46.0,15.0,21/3/2020,341,22,1,0,164.027,10.582,0.481,0.0,12882,872,6.196,0.419
2863,Slovenia,46.0,15.0,22/3/2020,383,42,1,0,184.229,20.203,0.481,0.0,13613,731,6.548,0.352
2864,Slovenia,46.0,15.0,23/3/2020,414,31,1,0,199.141,14.912,0.481,0.0,14870,1257,7.153,0.605
2865,Slovenia,46.0,15.0,24/3/2020,442,28,1,0,212.609,13.468,0.481,0.0,16113,1243,7.751,0.598
2866,Slovenia,46.0,15.0,25/3/2020,480,38,3,2,230.888,18.279,1.443,0.962,17294,1181,8.319,0.568
2867,Slovenia,46.0,15.0,26/3/2020,528,48,4,1,253.977,23.089,1.924,0.481,18369,1075,8.836,0.517
2868,Slovenia,46.0,15.0,27/3/2020,577,49,5,1,277.546,23.57,2.405,0.481,19756,1387,9.503,0.667
2869,Slovenia,46.0,15.0,28/3/2020,632,55,9,4,304.002,26.456,4.329,1.924,20753,997,9.983,0.48
2870,Slovenia,46.0,15.0,29/3/2020,691,59,9,0,332.382,28.38,4.329,0.0,21349,596,10.269,0.287
2871,Slovenia,46.0,15.0,30/3/2020,730,39,11,2,351.142,18.76,5.291,0.962,22474,1125,10.81,0.541
2872,Slovenia,46.0,15.0,31/3/2020,763,33,11,0,367.015,15.874,5.291,0.0,23762,1288,11.43,0.62
2873,Slovenia,46.0,15.0,1/4/2020,814,51,13,2,391.547,24.532,6.253,0.962,24857,1095,11.957,0.527
2874,Slovenia,46.0,15.0,2/4/2020,841,27,15,2,404.535,12.987,7.215,0.962,25921,1064,12.468,0.512
2875,Slovenia,46.0,15.0,3/4/2020,897,56,16,1,431.472,26.937,7.696,0.481,27109,1188,13.04,0.571
2876,Slovenia,46.0,15.0,4/4/2020,934,37,20,4,449.269,17.798,9.62,1.924,27764,655,13.355,0.315
2877,Slovenia,46.0,15.0,5/4/2020,977,43,22,2,469.953,20.684,10.582,0.962,28253,489,13.59,0.235
2878,Slovenia,46.0,15.0,6/4/2020,997,20,28,6,479.573,9.62,13.468,2.886,29455,1202,14.168,0.578
2879,Slovenia,46.0,15.0,7/4/2020,1021,24,30,2,491.118,11.544,14.43,0.962,30669,1214,14.752,0.584
2880,Slovenia,46.0,15.0,8/4/2020,1055,34,36,6,507.472,16.355,17.317,2.886,31813,1144,15.303,0.55
2881,Slovenia,46.0,15.0,9/4/2020,1091,36,40,4,524.789,17.317,19.241,1.924,33047,1234,15.896,0.594
2882,Slovenia,46.0,15.0,10/4/2020,1124,33,43,3,540.662,15.874,20.684,1.443,34279,1232,16.489,0.593
2883,Slovenia,46.0,15.0,11/4/2020,1160,36,45,2,557.979,17.317,21.646,0.962,34851,572,16.764,0.275
2884,Slovenia,46.0,15.0,12/4/2020,1188,28,50,5,571.447,13.468,24.051,2.405,35405,554,17.03,0.266
2885,Slovenia,46.0,15.0,13/4/2020,1205,17,53,3,579.625,8.177,25.494,1.443,35946,541,17.291,0.26
2886,Slovenia,46.0,15.0,14/4/2020,1212,7,55,2,582.992,3.367,26.456,0.962,37114,1168,17.852,0.562
2887,Slovenia,46.0,15.0,15/4/2020,1220,8,56,1,586.84,3.848,26.937,0.481,38137,1023,18.345,0.492
2888,Slovenia,46.0,15.0,16/4/2020,1248,28,61,5,600.308,13.468,29.342,2.405,39330,1193,18.918,0.574
2889,Slovenia,46.0,15.0,17/4/2020,1268,20,61,0,609.929,9.62,29.342,0.0,40580,1250,19.52,0.601
2890,Slovenia,46.0,15.0,18/4/2020,1304,36,66,5,627.245,17.317,31.747,2.405,41265,685,19.849,0.329
2891,Slovenia,46.0,15.0,19/4/2020,1317,13,70,4,633.498,6.253,33.671,1.924,41802,537,20.107,0.258
2892,Slovenia,46.0,15.0,20/4/2020,1330,13,74,4,639.752,6.253,35.595,1.924,42976,1174,20.672,0.565
2893,Slovenia,46.0,15.0,21/4/2020,1335,5,74,0,642.157,2.405,35.595,0.0,44435,1459,21.374,0.702
2894,Slovenia,46.0,15.0,22/4/2020,1340,5,77,3,644.562,2.405,37.038,1.443,45703,1268,21.984,0.61
2895,Slovenia,46.0,15.0,23/4/2020,1353,13,79,2,650.815,6.253,38.0,0.962,47018,1315,22.616,0.633
2896,Slovenia,46.0,15.0,24/4/2020,1366,13,79,0,657.068,6.253,38.0,0.0,48179,1161,23.175,0.558
2897,Slovenia,46.0,15.0,25/4/2020,1373,7,80,1,660.435,3.367,38.481,0.481,48973,794,23.557,0.382
2898,Slovenia,46.0,15.0,26/4/2020,1388,15,81,1,667.651,7.215,38.962,0.481,49607,634,23.862,0.305
2899,Slovenia,46.0,15.0,27/4/2020,1407,19,82,1,676.79,9.139,39.443,0.481,50290,683,24.19,0.329
2900,Slovenia,46.0,15.0,28/4/2020,1407,0,83,1,676.79,0.0,39.924,0.481,51607,1317,24.824,0.633
2901,Slovenia,46.0,15.0,29/4/2020,1408,1,86,3,677.271,0.481,41.367,1.443,52948,1341,25.469,0.645
2902,Thailand,15.0,100.0,5/3/2020,47,4,1,0,0.673,0.057,0.014,0.0,4023,128,0.058,0.002
2903,Thailand,15.0,100.0,7/3/2020,50,3,1,0,0.716,0.043,0.014,0.0,4366,132,0.063,0.002
2904,Thailand,15.0,100.0,11/3/2020,59,9,1,0,0.845,0.129,0.014,0.0,5232,384,0.075,0.006
2905,Thailand,15.0,100.0,12/3/2020,70,11,1,0,1.003,0.158,0.014,0.0,5496,264,0.079,0.004
2906,Thailand,15.0,100.0,16/3/2020,114,32,1,0,1.633,0.458,0.014,0.0,7045,500,0.101,0.007
2907,Thailand,15.0,100.0,19/3/2020,177,0,1,0,2.536,0.0,0.014,0.0,8729,572,0.125,0.008
2908,Thailand,15.0,100.0,20/3/2020,212,35,1,0,3.037,0.501,0.014,0.0,9670,941,0.139,0.013
2909,Thailand,15.0,100.0,21/3/2020,366,154,1,0,5.244,2.206,0.014,0.0,10343,673,0.148,0.01
2910,Thailand,15.0,100.0,22/3/2020,599,233,1,0,8.582,3.338,0.014,0.0,10925,582,0.157,0.008
2911,Thailand,15.0,100.0,23/3/2020,721,122,1,0,10.33,1.748,0.014,0.0,11807,882,0.169,0.013
2912,Thailand,15.0,100.0,24/3/2020,827,106,4,3,11.848,1.519,0.057,0.043,13027,1220,0.187,0.017
2913,Thailand,15.0,100.0,25/3/2020,934,107,4,0,13.381,1.533,0.057,0.0,14022,995,0.201,0.014
2914,Thailand,15.0,100.0,26/3/2020,1045,111,4,0,14.971,1.59,0.057,0.0,15292,1270,0.219,0.018
2915,Thailand,15.0,100.0,27/3/2020,1136,91,5,1,16.275,1.304,0.072,0.014,16473,1181,0.236,0.017
2916,Thailand,15.0,100.0,28/3/2020,1136,0,5,0,16.275,0.0,0.072,0.0,17140,667,0.246,0.01
2917,Thailand,15.0,100.0,29/3/2020,1245,109,6,1,17.837,1.562,0.086,0.014,17779,639,0.255,0.009
2918,Thailand,15.0,100.0,30/3/2020,1388,143,7,1,19.885,2.049,0.1,0.014,18696,917,0.268,0.013
2919,Thailand,15.0,100.0,31/3/2020,1651,263,10,3,23.653,3.768,0.143,0.043,20097,1401,0.288,0.02
2920,Thailand,15.0,100.0,1/4/2020,1651,0,10,0,23.653,0.0,0.143,0.0,21008,911,0.301,0.013
2921,Thailand,15.0,100.0,2/4/2020,1771,120,12,2,25.373,1.719,0.172,0.029,22453,1445,0.322,0.021
2922,Thailand,15.0,100.0,3/4/2020,1875,104,15,3,26.862,1.49,0.215,0.043,23669,1216,0.339,0.017
2923,Thailand,15.0,100.0,4/4/2020,1978,103,19,4,28.338,1.476,0.272,0.057,24474,805,0.351,0.012
2924,Thailand,15.0,100.0,5/4/2020,2169,191,23,4,31.075,2.736,0.33,0.057,25071,597,0.359,0.009
2925,Thailand,15.0,100.0,6/4/2020,2220,51,26,3,31.805,0.731,0.372,0.043,25857,786,0.37,0.011
2926,Thailand,15.0,100.0,7/4/2020,2258,38,26,0,32.35,0.544,0.372,0.0,27049,1192,0.388,0.017
2927,Thailand,15.0,100.0,8/4/2020,2369,111,30,4,33.94,1.59,0.43,0.057,28709,1660,0.411,0.024
2928,Thailand,15.0,100.0,9/4/2020,2423,54,32,2,34.713,0.774,0.458,0.029,30542,1833,0.438,0.026
2929,Thailand,15.0,100.0,10/4/2020,2473,50,33,1,35.43,0.716,0.473,0.014,31984,1442,0.458,0.021
2930,Thailand,15.0,100.0,11/4/2020,2518,45,35,2,36.075,0.645,0.501,0.029,32830,846,0.47,0.012
2931,Thailand,15.0,100.0,12/4/2020,2551,33,38,3,36.547,0.473,0.544,0.043,33810,980,0.484,0.014
2932,Thailand,15.0,100.0,13/4/2020,2579,28,40,2,36.948,0.401,0.573,0.029,34786,976,0.498,0.014
2933,Thailand,15.0,100.0,14/4/2020,2613,34,41,1,37.436,0.487,0.587,0.014,35452,666,0.508,0.01
2934,Thailand,15.0,100.0,15/4/2020,2643,30,43,2,37.865,0.43,0.616,0.029,36495,1043,0.523,0.015
2935,Thailand,15.0,100.0,16/4/2020,2672,29,46,3,38.281,0.415,0.659,0.043,37462,967,0.537,0.014
2936,Thailand,15.0,100.0,20/4/2020,2765,32,47,0,39.613,0.458,0.673,0.0,42257,1360,0.605,0.019
2937,Thailand,15.0,100.0,21/4/2020,2792,27,47,0,40.0,0.387,0.673,0.0,44056,1799,0.631,0.026
2938,Thailand,15.0,100.0,26/4/2020,2922,68,51,1,41.862,0.974,0.731,0.014,53238,1544,0.763,0.022
2939,Thailand,15.0,100.0,27/4/2020,2922,0,51,0,41.862,0.0,0.731,0.0,55486,2248,0.795,0.032
2940,Thailand,15.0,100.0,28/4/2020,2938,16,54,3,42.092,0.229,0.774,0.043,57922,2436,0.83,0.035
2941,Thailand,15.0,100.0,29/4/2020,2938,0,54,0,42.092,0.0,0.774,0.0,62018,4096,0.889,0.059
2942,Thailand,15.0,100.0,30/4/2020,2954,16,54,0,42.321,0.229,0.774,0.0,66371,4353,0.951,0.062
2943,Tunisia,34.0,9.0,11/3/2020,5,3,0,0,0.423,0.254,0.0,0.0,99,71,0.008,0.006
2944,Tunisia,34.0,9.0,12/3/2020,7,2,0,0,0.592,0.169,0.0,0.0,141,42,0.012,0.004
2945,Tunisia,34.0,9.0,13/3/2020,13,6,0,0,1.1,0.508,0.0,0.0,211,70,0.018,0.006
2946,Tunisia,34.0,9.0,14/3/2020,16,3,0,0,1.354,0.254,0.0,0.0,242,31,0.02,0.003
2947,Tunisia,34.0,9.0,15/3/2020,16,0,0,0,1.354,0.0,0.0,0.0,312,70,0.026,0.006
2948,Tunisia,34.0,9.0,16/3/2020,18,2,0,0,1.523,0.169,0.0,0.0,379,67,0.032,0.006
2949,Tunisia,34.0,9.0,17/3/2020,20,2,0,0,1.692,0.169,0.0,0.0,449,70,0.038,0.006
2950,Tunisia,34.0,9.0,18/3/2020,24,4,0,0,2.031,0.338,0.0,0.0,535,86,0.045,0.007
2951,Tunisia,34.0,9.0,19/3/2020,29,5,0,0,2.454,0.423,0.0,0.0,614,79,0.052,0.007
2952,Tunisia,34.0,9.0,20/3/2020,39,10,0,0,3.3,0.846,0.0,0.0,740,126,0.063,0.011
2953,Tunisia,34.0,9.0,21/3/2020,54,15,1,1,4.569,1.269,0.085,0.085,875,135,0.074,0.011
2954,Tunisia,34.0,9.0,22/3/2020,60,6,1,0,5.077,0.508,0.085,0.0,1007,132,0.085,0.011
2955,Tunisia,34.0,9.0,23/3/2020,75,15,3,2,6.346,1.269,0.254,0.169,1145,138,0.097,0.012
2956,Tunisia,34.0,9.0,24/3/2020,89,14,3,0,7.53,1.185,0.254,0.0,1374,229,0.116,0.019
2957,Tunisia,34.0,9.0,25/3/2020,114,25,3,0,9.646,2.115,0.254,0.0,1683,309,0.142,0.026
2958,Tunisia,34.0,9.0,26/3/2020,173,59,5,2,14.638,4.992,0.423,0.169,1965,282,0.166,0.024
2959,Tunisia,34.0,9.0,27/3/2020,173,0,5,0,14.638,0.0,0.423,0.0,2689,724,0.228,0.061
2960,Tunisia,34.0,9.0,28/3/2020,227,54,6,1,19.207,4.569,0.508,0.085,3225,536,0.273,0.045
2961,Tunisia,34.0,9.0,29/3/2020,227,0,6,0,19.207,0.0,0.508,0.0,3672,447,0.311,0.038
2962,Tunisia,34.0,9.0,30/3/2020,278,51,8,2,23.522,4.315,0.677,0.169,4114,442,0.348,0.037
2963,Tunisia,34.0,9.0,31/3/2020,312,34,8,0,26.399,2.877,0.677,0.0,4664,550,0.395,0.047
2964,Tunisia,34.0,9.0,1/4/2020,362,50,9,1,30.63,4.231,0.762,0.085,5338,674,0.452,0.057
2965,Tunisia,34.0,9.0,2/4/2020,394,32,10,1,33.337,2.708,0.846,0.085,5944,606,0.503,0.051
2966,Tunisia,34.0,9.0,3/4/2020,455,61,13,3,38.499,5.161,1.1,0.254,6693,749,0.566,0.063
2967,Tunisia,34.0,9.0,4/4/2020,455,0,13,0,38.499,0.0,1.1,0.0,7351,658,0.622,0.056
2968,Tunisia,34.0,9.0,5/4/2020,495,40,18,5,41.883,3.384,1.523,0.423,7931,580,0.671,0.049
2969,Tunisia,34.0,9.0,6/4/2020,553,58,19,1,46.791,4.908,1.608,0.085,8480,549,0.718,0.046
2970,Tunisia,34.0,9.0,7/4/2020,574,21,22,3,48.567,1.777,1.861,0.254,9084,604,0.769,0.051
2971,Tunisia,34.0,9.0,8/4/2020,596,22,22,0,50.429,1.861,1.861,0.0,9776,692,0.827,0.059
2972,Tunisia,34.0,9.0,9/4/2020,623,27,23,1,52.713,2.285,1.946,0.085,10347,571,0.875,0.048
2973,Tunisia,34.0,9.0,10/4/2020,643,20,25,2,54.406,1.692,2.115,0.169,10936,589,0.925,0.05
2974,Tunisia,34.0,9.0,11/4/2020,671,28,25,0,56.775,2.369,2.115,0.0,11498,562,0.973,0.048
2975,Tunisia,34.0,9.0,12/4/2020,685,14,28,3,57.959,1.185,2.369,0.254,12085,587,1.023,0.05
2976,Tunisia,34.0,9.0,13/4/2020,707,22,31,3,59.821,1.861,2.623,0.254,12675,590,1.072,0.05
2977,Tunisia,34.0,9.0,14/4/2020,726,19,34,3,61.429,1.608,2.877,0.254,13397,722,1.134,0.061
2978,Tunisia,34.0,9.0,15/4/2020,747,21,34,0,63.205,1.777,2.877,0.0,14190,793,1.201,0.067
2979,Tunisia,34.0,9.0,16/4/2020,780,33,35,1,65.998,2.792,2.961,0.085,14900,710,1.261,0.06
2980,Tunisia,34.0,9.0,17/4/2020,822,42,37,2,69.551,3.554,3.131,0.169,15592,692,1.319,0.059
2981,Tunisia,34.0,9.0,18/4/2020,864,42,37,0,73.105,3.554,3.131,0.0,16358,766,1.384,0.065
2982,Tunisia,34.0,9.0,19/4/2020,866,2,37,0,73.274,0.169,3.131,0.0,17558,1200,1.486,0.102
2983,Tunisia,34.0,9.0,20/4/2020,879,13,38,1,74.374,1.1,3.215,0.085,18436,878,1.56,0.074
2984,Tunisia,34.0,9.0,21/4/2020,884,5,38,0,74.797,0.423,3.215,0.0,18861,425,1.596,0.036
2985,Tunisia,34.0,9.0,22/4/2020,901,17,38,0,76.236,1.438,3.215,0.0,19411,550,1.642,0.047
2986,Tunisia,34.0,9.0,23/4/2020,901,0,38,0,76.236,0.0,3.215,0.0,19849,438,1.679,0.037
2987,Tunisia,34.0,9.0,24/4/2020,918,17,38,0,77.674,1.438,3.215,0.0,20408,559,1.727,0.047
2988,Tunisia,34.0,9.0,25/4/2020,922,4,38,0,78.013,0.338,3.215,0.0,20818,410,1.761,0.035
2989,Tunisia,34.0,9.0,26/4/2020,939,17,38,0,79.451,1.438,3.215,0.0,21081,263,1.784,0.022
2990,Tunisia,34.0,9.0,27/4/2020,949,10,38,0,80.297,0.846,3.215,0.0,21477,396,1.817,0.034
2991,Tunisia,34.0,9.0,28/4/2020,967,18,39,1,81.82,1.523,3.3,0.085,22062,585,1.867,0.049
2992,Turkey,39.0,35.0,19/3/2020,191,93,1,1,2.265,1.103,0.012,0.012,11999,1981,0.142,0.023
2993,Turkey,39.0,35.0,20/3/2020,359,168,4,3,4.257,1.992,0.047,0.036,15655,3656,0.186,0.043
2994,Turkey,39.0,35.0,21/3/2020,670,311,9,5,7.944,3.687,0.107,0.059,18607,2952,0.221,0.035
2995,Turkey,39.0,35.0,22/3/2020,947,277,21,12,11.228,3.284,0.249,0.142,20345,1738,0.241,0.021
2996,Turkey,39.0,35.0,23/3/2020,1236,289,30,9,14.655,3.427,0.356,0.107,24017,3672,0.285,0.044
2997,Turkey,39.0,35.0,24/3/2020,1529,293,37,7,18.129,3.474,0.439,0.083,27969,3952,0.332,0.047
2998,Turkey,39.0,35.0,25/3/2020,1872,343,44,7,22.196,4.067,0.522,0.083,33004,5035,0.391,0.06
2999,Turkey,39.0,35.0,26/3/2020,2433,561,59,15,28.848,6.652,0.7,0.178,40290,7286,0.478,0.086
3000,Turkey,39.0,35.0,27/3/2020,3629,1196,75,16,43.029,14.181,0.889,0.19,47823,7533,0.567,0.089
3001,Turkey,39.0,35.0,28/3/2020,5698,2069,92,17,67.561,24.532,1.091,0.202,55464,7641,0.658,0.091
3002,Turkey,39.0,35.0,29/3/2020,7402,1704,108,16,87.765,20.204,1.281,0.19,65446,9982,0.776,0.118
3003,Turkey,39.0,35.0,30/3/2020,9217,1815,131,23,109.285,21.52,1.553,0.273,76981,11535,0.913,0.137
3004,Turkey,39.0,35.0,31/3/2020,10827,1610,168,37,128.375,19.09,1.992,0.439,92403,15422,1.096,0.183
3005,Turkey,39.0,35.0,1/4/2020,13531,2704,214,46,160.436,32.061,2.537,0.545,106799,14396,1.266,0.171
3006,Turkey,39.0,35.0,2/4/2020,15679,2148,277,63,185.904,25.469,3.284,0.747,125556,18757,1.489,0.222
3007,Turkey,39.0,35.0,3/4/2020,18135,2456,356,79,215.025,29.121,4.221,0.937,141716,16160,1.68,0.192
3008,Turkey,39.0,35.0,4/4/2020,20921,2786,425,69,248.058,33.033,5.039,0.818,161380,19664,1.913,0.233
3009,Turkey,39.0,35.0,5/4/2020,23934,3013,501,76,283.783,35.725,5.94,0.901,181445,20065,2.151,0.238
3010,Turkey,39.0,35.0,6/4/2020,27069,3135,574,73,320.954,37.171,6.806,0.866,202845,21400,2.405,0.254
3011,Turkey,39.0,35.0,7/4/2020,30217,3148,649,75,358.28,37.326,7.695,0.889,228868,26023,2.714,0.309
3012,Turkey,39.0,35.0,8/4/2020,34109,3892,725,76,404.427,46.147,8.596,0.901,247768,18900,2.938,0.224
3013,Turkey,39.0,35.0,9/4/2020,38226,4117,812,87,453.242,48.815,9.628,1.032,276338,28570,3.277,0.339
3014,Turkey,39.0,35.0,10/4/2020,42282,4056,908,96,501.334,48.092,10.766,1.138,307210,30872,3.643,0.366
3015,Turkey,39.0,35.0,11/4/2020,47029,4747,1006,98,557.618,56.285,11.928,1.162,340380,33170,4.036,0.393
3016,Turkey,39.0,35.0,12/4/2020,52167,5138,1101,95,618.539,60.921,13.054,1.126,376100,35720,4.459,0.424
3017,Turkey,39.0,35.0,13/4/2020,56956,4789,1198,97,675.322,56.783,14.205,1.15,410556,34456,4.868,0.409
3018,Turkey,39.0,35.0,14/4/2020,61049,4093,1296,98,723.852,48.53,15.367,1.162,443626,33070,5.26,0.392
3019,Turkey,39.0,35.0,15/4/2020,65111,4062,1403,107,772.015,48.163,16.635,1.269,477716,34090,5.664,0.404
3020,Turkey,39.0,35.0,16/4/2020,69392,4281,1518,115,822.774,50.759,17.999,1.364,518143,40427,6.144,0.479
3021,Turkey,39.0,35.0,17/4/2020,74193,4801,1643,125,879.699,56.925,19.481,1.482,558413,40270,6.621,0.477
3022,Turkey,39.0,35.0,18/4/2020,78546,4353,1769,126,931.312,51.613,20.975,1.494,598933,40520,7.101,0.48
3023,Turkey,39.0,35.0,19/4/2020,82329,3783,1890,121,976.167,44.855,22.41,1.435,634277,35344,7.521,0.419
3024,Turkey,39.0,35.0,20/4/2020,86306,3977,2017,127,1023.322,47.155,23.915,1.506,673980,39703,7.991,0.471
3025,Turkey,39.0,35.0,21/4/2020,90980,4674,2140,123,1078.741,55.419,25.374,1.458,713409,39429,8.459,0.468
3026,Turkey,39.0,35.0,22/4/2020,95591,4611,2259,119,1133.413,54.672,26.785,1.411,750944,37535,8.904,0.445
3027,Turkey,39.0,35.0,23/4/2020,98674,3083,2376,117,1169.968,36.555,28.172,1.387,791906,40962,9.39,0.486
3028,Turkey,39.0,35.0,24/4/2020,101790,3116,2491,115,1206.914,36.946,29.536,1.364,830257,38351,9.844,0.455
3029,Turkey,39.0,35.0,25/4/2020,104912,3122,2600,109,1243.931,37.017,30.828,1.292,868565,38308,10.298,0.454
3030,Turkey,39.0,35.0,26/4/2020,107773,2861,2706,106,1277.854,33.923,32.085,1.257,898742,30177,10.656,0.358
3031,Turkey,39.0,35.0,27/4/2020,110130,2357,2805,99,1305.801,27.947,33.259,1.174,918885,20143,10.895,0.239
3032,Turkey,39.0,35.0,28/4/2020,112261,2131,2900,95,1331.068,25.267,34.385,1.126,948115,29230,11.242,0.347
3033,Turkey,39.0,35.0,29/4/2020,114653,2392,2992,92,1359.429,28.362,35.476,1.091,991613,43498,11.757,0.516
3034,Turkey,39.0,35.0,30/4/2020,117589,2936,3081,89,1394.241,34.812,36.531,1.055,1033617,42004,12.255,0.498
3035,Taiwan,23.5,121.0,7/3/2020,45,1,1,0,1.889,0.042,0.042,0.0,13855,300,0.582,0.013
3036,"Taiwan, Province of China",23.5,121.0,7/3/2020,45,1,1,0,1.889,0.042,0.042,0.0,13855,300,0.582,0.013
3037,Taiwan,23.5,121.0,8/3/2020,45,0,1,0,1.889,0.0,0.042,0.0,14154,299,0.594,0.013
3038,"Taiwan, Province of China",23.5,121.0,8/3/2020,45,0,1,0,1.889,0.0,0.042,0.0,14154,299,0.594,0.013
3039,Taiwan,23.5,121.0,9/3/2020,45,0,1,0,1.889,0.0,0.042,0.0,14635,481,0.614,0.02
3040,"Taiwan, Province of China",23.5,121.0,9/3/2020,45,0,1,0,1.889,0.0,0.042,0.0,14635,481,0.614,0.02
3041,Taiwan,23.5,121.0,11/3/2020,48,3,1,0,2.015,0.126,0.042,0.0,15413,443,0.647,0.019
3042,"Taiwan, Province of China",23.5,121.0,11/3/2020,48,3,1,0,2.015,0.126,0.042,0.0,15413,443,0.647,0.019
3043,Taiwan,23.5,121.0,12/3/2020,48,0,1,0,2.015,0.0,0.042,0.0,16089,676,0.676,0.028
3044,"Taiwan, Province of China",23.5,121.0,12/3/2020,48,0,1,0,2.015,0.0,0.042,0.0,16089,676,0.676,0.028
3045,Taiwan,23.5,121.0,13/3/2020,49,1,1,0,2.057,0.042,0.042,0.0,16530,441,0.694,0.019
3046,"Taiwan, Province of China",23.5,121.0,13/3/2020,49,1,1,0,2.057,0.042,0.042,0.0,16530,441,0.694,0.019
3047,Taiwan,23.5,121.0,14/3/2020,53,4,1,0,2.225,0.168,0.042,0.0,16911,381,0.71,0.016
3048,"Taiwan, Province of China",23.5,121.0,14/3/2020,53,4,1,0,2.225,0.168,0.042,0.0,16911,381,0.71,0.016
3049,Taiwan,23.5,121.0,15/3/2020,59,6,1,0,2.477,0.252,0.042,0.0,17219,308,0.723,0.013
3050,"Taiwan, Province of China",23.5,121.0,15/3/2020,59,6,1,0,2.477,0.252,0.042,0.0,17219,308,0.723,0.013
3051,Taiwan,23.5,121.0,16/3/2020,59,0,1,0,2.477,0.0,0.042,0.0,17935,716,0.753,0.03
3052,"Taiwan, Province of China",23.5,121.0,16/3/2020,59,0,1,0,2.477,0.0,0.042,0.0,17935,716,0.753,0.03
3053,Taiwan,23.5,121.0,17/3/2020,67,8,1,0,2.813,0.336,0.042,0.0,18812,877,0.79,0.037
3054,"Taiwan, Province of China",23.5,121.0,17/3/2020,67,8,1,0,2.813,0.336,0.042,0.0,18812,877,0.79,0.037
3055,Taiwan,23.5,121.0,18/3/2020,77,10,1,0,3.233,0.42,0.042,0.0,20014,1202,0.84,0.05
3056,"Taiwan, Province of China",23.5,121.0,18/3/2020,77,10,1,0,3.233,0.42,0.042,0.0,20014,1202,0.84,0.05
3057,Taiwan,23.5,121.0,19/3/2020,108,31,1,0,4.535,1.302,0.042,0.0,21376,1362,0.898,0.057
3058,"Taiwan, Province of China",23.5,121.0,19/3/2020,108,31,1,0,4.535,1.302,0.042,0.0,21376,1362,0.898,0.057
3059,Taiwan,23.5,121.0,20/3/2020,108,0,1,0,4.535,0.0,0.042,0.0,22743,1367,0.955,0.057
3060,"Taiwan, Province of China",23.5,121.0,20/3/2020,108,0,1,0,4.535,0.0,0.042,0.0,22743,1367,0.955,0.057
3061,Taiwan,23.5,121.0,21/3/2020,135,27,2,1,5.668,1.134,0.084,0.042,23805,1062,1.0,0.045
3062,"Taiwan, Province of China",23.5,121.0,21/3/2020,135,27,2,1,5.668,1.134,0.084,0.042,23805,1062,1.0,0.045
3063,Taiwan,23.5,121.0,22/3/2020,153,18,2,0,6.424,0.756,0.084,0.0,24609,804,1.033,0.034
