Id,Plattform,Ende,Seiteninteraktionen,„Gefällt mir“-Angaben für Seite,Beitragskommentare,Beitragsinteraktionen,Beitragsreaktionen,Geteilte Beiträge,Fotoaufrufe,Kosten pro Seiteninteraktion (EUR),Kosten pro „Gefällt mir“ für Seite (EUR),Kosten pro Beitragskommentar (EUR),Kosten pro Beitragsinteraktion (EUR),Kosten pro Beitragsreaktion (EUR),Kosten pro geteiltem Beitrag (EUR),Kosten pro Fotoaufruf (EUR),Durchschnittliche Wiedergabedauer,Videowiedergabe in %,Link-Klicks,Individuelle Link-Klicks,Ausgehende Klicks,Individuelle ausgehende Klicks,CTR (Link-Klickrate),Individuelle CTR (Link-Klickrate),Ausgehende CTR (Klickrate),Individuelle ausgehende CTR (Klickrate),Individuelle Klicks (alle),Individuelle CTR (alle),CPC (Kosten pro Link-Klick) (EUR),Kosten pro individuellem Link-Klick (EUR),Kosten pro ausgehendem Klick (EUR),Kosten pro individuellem ausgehendem Klick (EUR),Kosten pro individuellem Klick (alle) (EUR),Geschätzte Steigerung der Werbeerinnerung (Personen),Geschätzte Steigerungsrate der Werbeerinnerung,Ziel,Ergebnisse,Indikator für Ergebnisse,Ergebnisrate,Reichweite,Frequenz,Impressionen,Auslieferung,Ausgegebener Betrag (EUR),Klicks (alle),CPC (alle) (EUR),CTR (alle),Brutto-Impressionen (enthält ungültige Impressionen von nicht Non-Human Traffic),Kosten pro Ergebnis,Kosten pro 1.000 erreichten Personen (EUR),CPM (Kosten pro 1.000 Impressionen) (EUR)
865,Facebook,12/6/2013,53,36,NA,17,1,NA,16,"1,886792453","2,777777778",NA,"5,882352941",100,NA,"6,25",0:00:00,0,NA,NA,NA,NA,NA,0,NA,NA,307,"0,2417265734",NA,NA,NA,NA,"0,325732899",0,0,NONE,NA,NA,NA,127003,"3,36978654",427973,completed,100,322,"0,3105590062","0,07523839121",0,NA,"0,7873829752","0,2336596"
866,Facebook,11/29/2013,33,8,3,25,2,NA,18,"3,03030303","12,5","33,33333333",4,50,NA,"5,555555556",0:00:00,0,2,2,NA,NA,"4,42E-05","2,98E-04",NA,NA,36,"0,005355819842",50,50,NA,NA,"2,777777778",0,0,NONE,NA,NA,NA,672166,"6,737704674",4528856,completed,100,36,"2,777777778","7,95E-04",0,NA,"0,1487727734","0,0220806314"
867,Facebook,11/28/2013,363,26,8,337,70,NA,43,"0,2066115702","2,884615385","9,375","0,2225519288","1,071428571",NA,"1,744186047",0:00:00,0,216,213,NA,NA,"0,8826413861","0,8865764828",NA,NA,437,"1,818938606","0,3472222222","0,3521126761",NA,NA,"0,171624714",0,0,NONE,NA,NA,NA,24025,"1,018605619",24472,completed,75,486,"0,1543209877","1,985943119",0,NA,"3,121748179","3,064727035"
868,Facebook,11/29/2013,91,50,NA,41,1,1,34,"2,197802198",4,NA,"4,87804878",200,200,"5,882352941",0:00:00,0,5,2,NA,NA,"0,002851293632","0,002084679689",NA,NA,580,"0,6045571098",40,100,NA,NA,"0,3448275862",0,0,NONE,NA,NA,NA,95938,"1,827836728",175359,completed,200,610,"0,3278688525","0,3478578231",0,NA,"2,084679689","1,140517453"
869,Nicht kategorisiert,11/29/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:00:00,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,0,0,0,NONE,NA,NA,NA,0,0,1,completed,0,0,0,0,0,NA,0,0
870,Facebook,11/29/2013,41,29,1,12,2,NA,8,"2,43902439","3,448275862",100,"8,333333333",50,NA,"12,5",0:00:00,0,1,1,NA,NA,"7,52E-04","0,001383604289",NA,NA,248,"0,3431338637",100,100,NA,NA,"0,4032258065",0,0,NONE,NA,NA,NA,72275,"1,840774818",133042,completed,100,267,"0,3745318352","0,2006885044",0,NA,"1,383604289","0,7516423385"
871,Facebook,11/27/2013,13,3,NA,10,3,NA,1,"0,7546153846","3,27",NA,"0,981","3,27",NA,"9,81",0:00:00,0,6,6,NA,NA,"0,1026694045","0,1026694045",NA,NA,12,"0,205338809","1,635","1,635",NA,NA,"0,8175",0,0,NONE,NA,NA,NA,5844,1,5844,completed,"9,81",13,"0,7546153846","0,2224503765",0,NA,"1,678644764","1,678644764"
872,Facebook,11/29/2013,140,13,NA,127,NA,NA,NA,"0,7142857143","7,692307692",NA,"0,7874015748",NA,NA,NA,0:00:00,0,127,123,NA,NA,"0,05338781413","0,1017529637",NA,NA,283,"0,2341145424","0,7874015748","0,8130081301",NA,NA,"0,3533568905",0,0,NONE,NA,NA,NA,120881,"1,967902317",237882,completed,100,317,"0,3154574132","0,1332593471",0,NA,"0,8272598671","0,4203764892"
873,Facebook,11/27/2013,99,41,NA,58,1,NA,53,"2,02020202","4,87804878",NA,"3,448275862",200,NA,"3,773584906",0:00:00,0,4,4,NA,NA,"0,001557395878","0,003200332835",NA,NA,516,"0,4128429357",50,50,NA,NA,"0,3875968992",0,0,NONE,NA,NA,NA,124987,"2,054925712",256839,completed,200,542,"0,36900369","0,2110271415",0,NA,"1,600166417","0,7786979392"
874,Facebook,11/27/2013,77,10,NA,67,NA,NA,NA,"1,038961039",8,NA,"1,194029851",NA,NA,NA,0:00:00,0,67,67,NA,NA,"0,08390102184","0,2160175393",NA,NA,142,"0,4578282177","1,194029851","1,194029851",NA,NA,"0,5633802817",0,0,NONE,NA,NA,NA,31016,"2,574671137",79856,completed,80,165,"0,4848484848","0,2066219195",0,NA,"2,579313903","1,001803246"
875,Facebook,11/22/2013,123,81,NA,42,8,1,27,"1,62601626","2,469135802",NA,"4,761904762",25,200,"7,407407407",0:00:00,0,6,5,NA,NA,"0,001405181842","0,002950740341",NA,NA,535,"0,3157292165","33,33333333",40,NA,NA,"0,3738317757",0,0,NONE,NA,NA,NA,169449,"2,519879138",426991,completed,200,567,"0,3527336861","0,1327896841",0,NA,"1,180296136","0,4683939474"
876,Facebook,11/20/2013,26,1,NA,25,9,1,1,"0,1538461538",4,NA,"0,16","0,4444444444",4,4,0:00:00,0,14,12,NA,NA,"0,7261410788","0,6246746486",NA,NA,19,"0,9890681936","0,2857142857","0,3333333333",NA,NA,"0,2105263158",0,0,NONE,NA,NA,NA,1921,"1,003643935",1928,completed,4,23,"0,1739130435","1,192946058",0,NA,"2,082248829","2,074688797"
877,Facebook,11/16/2013,247,7,2,240,54,NA,14,"0,3036437247","10,71428571","37,5","0,3125","1,388888889",NA,"5,357142857",0:00:00,0,170,161,NA,NA,"0,3654892181","0,3508466081",NA,NA,181,"0,3944300377","0,4411764706","0,4658385093",NA,NA,"0,4143646409",0,0,NONE,NA,NA,NA,45889,"1,01359803",46513,completed,75,194,"0,3865979381","0,4170876959",0,NA,"1,634378609","1,612452433"
878,Facebook,11/17/2013,278,162,1,116,7,NA,98,"1,079136691","1,851851852",300,"2,586206897","42,85714286",NA,"3,06122449",0:00:00,0,10,8,NA,NA,"0,002816933149","0,004791079011",NA,NA,1054,"0,6312246597",30,"37,5",NA,NA,"0,284629981",0,0,NONE,NA,NA,NA,166977,"2,126017356",354996,completed,300,1139,"0,2633889377","0,3208486856",0,NA,"1,796654629","0,8450799446"
879,Facebook,11/8/2013,643,2,7,641,47,1,23,"0,1166407465","37,5","10,71428571","0,1170046802","1,595744681",75,"3,260869565",0:00:00,0,563,440,NA,NA,"1,489378588","1,165501166",NA,NA,1023,"2,70979021","0,1332149201","0,1704545455",NA,NA,"0,07331378299",0,0,NONE,NA,NA,NA,37752,"1,001297944",37801,completed,75,1181,"0,06350550381","3,124255972",0,NA,"1,986649714","1,984074495"
880,Facebook,10/31/2013,532,12,60,520,152,21,244,"0,2537593985","11,25","2,25","0,2596153846","0,8881578947","6,428571429","0,5532786885",0:00:00,0,43,36,NA,NA,"0,1114653809","0,09402423736",NA,NA,301,"0,7861470957","3,139534884","3,75",NA,NA,"0,4485049834",0,0,NONE,NA,NA,NA,38288,"1,007548057",38577,completed,135,371,"0,3638814016","0,9617129378",0,NA,"3,525908901","3,499494517"
881,Facebook,10/30/2013,229,195,NA,34,4,NA,19,"0,8733624454","1,025641026",NA,"5,882352941",50,NA,"10,52631579",0:00:00,0,11,10,NA,NA,"0,00287099822","0,01183095925",NA,NA,454,"0,5371255501","18,18181818",20,NA,NA,"0,4405286344",0,0,NONE,NA,NA,NA,84524,"4,532937391",383142,completed,200,481,"0,4158004158","0,1255409222",0,NA,"2,366191851","0,5219996764"
882,Facebook,10/29/2013,68,50,NA,18,1,NA,9,"2,941176471",4,NA,"11,11111111",200,NA,"22,22222222",0:00:00,0,8,8,NA,NA,"0,002533120551","0,005562237966",NA,NA,691,"0,4804383044",25,25,NA,NA,"0,2894356006",0,0,NONE,NA,NA,NA,143827,"2,195804682",315816,completed,200,727,"0,2751031637","0,2301973301",0,NA,"1,390559492","0,6332801378"
883,Facebook,10/27/2013,779,13,1,766,54,4,685,"0,09370988447","5,615384615",73,"0,0953002611","1,351851852","18,25","0,1065693431",0:00:00,0,22,17,NA,NA,"0,06970407452","0,0538622394",NA,NA,581,"1,840821241","3,318181818","4,294117647",NA,NA,"0,1256454389",0,0,NONE,NA,NA,NA,31562,1,31562,completed,73,627,"0,1164274322","1,986566124",0,NA,"2,312907927","2,312907927"
884,Facebook,10/27/2013,73,5,NA,68,17,1,NA,"0,301369863","4,4",NA,"0,3235294118","1,294117647",22,NA,0:00:00,0,50,50,NA,NA,"0,6111722283","0,6309148265",NA,NA,99,"1,249211356","0,44","0,44",NA,NA,"0,2222222222",0,0,NONE,NA,NA,NA,7925,"1,032302839",8181,completed,22,106,"0,2075471698","1,295685124",0,NA,"2,776025237","2,689157805"
885,Facebook,10/26/2013,258,106,NA,152,1,NA,147,"0,7751937984","1,886792453",NA,"1,315789474",200,NA,"1,360544218",0:00:00,0,4,4,NA,NA,"0,001498890821","0,002748083212",NA,NA,702,"0,4822886037",50,50,NA,NA,"0,2849002849",0,0,NONE,NA,NA,NA,145556,"1,833411196",266864,completed,200,751,"0,2663115846","0,2814167516",0,NA,"1,374041606","0,7494454104"
886,Facebook,10/25/2013,351,34,12,317,39,NA,4,"0,5698005698","5,882352941","16,66666667","0,6309148265","5,128205128",NA,50,0:00:00,0,262,257,NA,NA,"0,3227554942","0,3473489302",NA,NA,627,"0,8474232656","0,7633587786","0,7782101167",NA,NA,"0,3189792663",0,0,NONE,NA,NA,NA,73989,"1,097136061",81176,completed,200,747,"0,2677376171","0,9202227259",0,NA,"2,703104516","2,463782399"
887,Facebook,10/25/2013,285,232,NA,53,2,1,36,"0,701754386","0,8620689655",NA,"3,773584906",100,200,"5,555555556",0:00:00,0,14,13,NA,NA,"0,01227026127","0,01554354584",NA,NA,888,"1,061743747","14,28571429","15,38461538",NA,NA,"0,2252252252",0,0,NONE,NA,NA,NA,83636,"1,364209192",114097,completed,200,969,"0,2063983488","0,8492773693",0,NA,"2,391314745","1,752894467"
888,Facebook,10/23/2013,44,3,NA,41,2,NA,NA,"0,09090909091","1,333333333",NA,"0,09756097561",2,NA,NA,0:00:00,0,39,36,NA,NA,"2,729181246","2,53164557",NA,NA,37,"2,601969058","0,1025641026","0,1111111111",NA,NA,"0,1081081081",0,0,NONE,NA,NA,NA,1422,"1,004922644",1429,completed,4,46,"0,08695652174","3,21903429",0,NA,"2,812939522","2,799160252"
889,Facebook,10/23/2013,187,86,NA,101,7,NA,83,"1,069518717","2,325581395",NA,"1,98019802","28,57142857",NA,"2,409638554",0:00:00,0,11,7,NA,NA,"0,006377255229","0,006456075628",NA,NA,744,"0,6861886096","18,18181818","28,57142857",NA,NA,"0,2688172043",0,0,NONE,NA,NA,NA,108425,"1,590850819",172488,completed,200,789,"0,2534854246","0,4574231251",0,NA,"1,844593037","1,159500951"
890,Facebook,10/9/2013,76,8,NA,68,19,NA,3,"0,5921052632","5,625",NA,"0,6617647059","2,368421053",NA,15,0:00:00,0,46,44,NA,NA,"0,09789733549","0,09515159379",NA,NA,82,"0,1773279702","0,9782608696","1,022727273",NA,NA,"0,5487804878",0,0,NONE,NA,NA,NA,46242,"1,01613252",46988,completed,45,91,"0,4945054945","0,193666468",0,NA,"0,9731413001","0,9576913254"
891,Facebook,10/7/2013,124,6,NA,118,19,NA,2,"0,3629032258","7,5",NA,"0,3813559322","2,368421053",NA,"22,5",0:00:00,0,97,95,NA,NA,"0,223353059","0,2231251615",NA,NA,135,"0,3170725979","0,4639175258","0,4736842105",NA,NA,"0,3333333333",0,0,NONE,NA,NA,NA,42577,"1,020010804",43429,completed,45,144,"0,3125","0,3315756752",0,NA,"1,05690866","1,036173985"
892,Facebook,10/5/2013,111,11,9,100,30,2,15,"0,1981981982",2,"2,444444444","0,22","0,7333333333",11,"1,466666667",0:00:00,0,44,38,NA,NA,"0,2543205595","0,2201239645",NA,NA,103,"0,5966517986","0,5","0,5789473684",NA,NA,"0,213592233",0,0,NONE,NA,NA,NA,17263,"1,00220124",17301,completed,22,125,"0,176","0,7225015895",0,NA,"1,2744019","1,271602798"
893,Facebook,10/5/2013,68,4,1,64,6,NA,NA,"0,3235294118","5,5",22,"0,34375","3,666666667",NA,NA,0:00:00,0,57,56,NA,NA,"0,8277664827","0,8392027574",NA,NA,70,"1,049003447","0,3859649123","0,3928571429",NA,NA,"0,3142857143",0,0,NONE,NA,NA,NA,6673,"1,031919676",6886,completed,22,79,"0,2784810127","1,147255301",0,NA,"3,296867975","3,194888179"
894,Facebook,10/4/2013,242,98,3,144,26,NA,62,"0,4132231405","1,020408163","33,33333333","0,6944444444","3,846153846",NA,"1,612903226",0:00:00,0,53,50,NA,NA,"0,01419769622","0,04024727928",NA,NA,435,"0,3501513298","1,886792453",2,NA,NA,"0,2298850575",0,0,NONE,NA,NA,NA,124232,"3,004861871",373300,completed,100,481,"0,2079002079","0,1288507902",0,NA,"0,8049455857","0,2678810608"
895,Facebook,10/4/2013,714,3,3,711,23,3,682,"0,03081232493","7,333333333","7,333333333","0,03094233474","0,9565217391","7,333333333","0,03225806452",0:00:00,0,NA,NA,NA,NA,NA,0,NA,NA,273,"3,145886149",NA,NA,NA,NA,"0,08058608059",0,0,NONE,NA,NA,NA,8678,1,8678,completed,22,310,"0,07096774194","3,572251671",0,NA,"2,535146347","2,535146347"
896,Facebook,10/4/2013,9,NA,NA,9,2,NA,5,"0,1111111111",NA,NA,"0,1111111111","0,5",NA,"0,2",0:00:00,0,2,2,NA,NA,"2,5","2,5",NA,NA,3,"3,75","0,5","0,5",NA,NA,"0,3333333333",0,0,NONE,NA,NA,NA,80,1,80,completed,1,3,"0,3333333333","3,75",0,NA,"12,5","12,5"
897,Facebook,10/4/2013,145,7,1,138,12,NA,125,"0,1034482759","2,142857143",15,"0,1086956522","1,25",NA,"0,12",0:00:00,0,NA,NA,NA,NA,NA,0,NA,NA,66,"2,297250261",NA,NA,NA,NA,"0,2272727273",0,0,NONE,NA,NA,NA,2873,"1,00382875",2884,completed,15,335,"0,0447761194","11,61581137",0,NA,"5,221023321","5,20110957"
898,Facebook,10/4/2013,170,1,3,169,46,NA,14,"0,1294117647",22,"7,333333333","0,1301775148","0,4782608696",NA,"1,571428571",0:00:00,0,106,62,NA,NA,"0,7817109145","0,4591232227",NA,NA,120,"0,8886255924","0,2075471698","0,3548387097",NA,NA,"0,1833333333",0,0,NONE,NA,NA,NA,13504,"1,004146919",13560,completed,22,139,"0,1582733813","1,025073746",0,NA,"1,629146919","1,622418879"
899,Facebook,10/3/2013,182,7,7,175,58,2,49,"0,1208791209","3,142857143","3,142857143","0,1257142857","0,3793103448",11,"0,4489795918",0:00:00,0,59,47,NA,NA,"0,4054704144","0,3230018555",NA,NA,109,"0,7490894097","0,3728813559","0,4680851064",NA,NA,"0,2018348624",0,0,NONE,NA,NA,NA,14551,1,14551,completed,22,134,"0,1641791045","0,9208989073",0,NA,"1,511923579","1,511923579"
900,Facebook,10/3/2013,115,6,3,109,30,3,19,"0,1913043478","3,666666667","7,333333333","0,2018348624","0,7333333333","7,333333333","1,157894737",0:00:00,0,54,52,NA,NA,"0,2709483191","0,2718243596",NA,NA,91,"0,4756926294","0,4074074074","0,4230769231",NA,NA,"0,2417582418",0,0,NONE,NA,NA,NA,19130,"1,041819132",19930,completed,22,101,"0,2178217822","0,506773708",0,NA,"1,150026137","1,103863522"
901,Facebook,10/3/2013,11,NA,NA,11,1,NA,NA,"1,363636364",NA,NA,"1,363636364",15,NA,NA,0:00:00,0,10,10,NA,NA,"0,05897965202","0,05897965202",NA,NA,17,"0,1002654084","1,5","1,5",NA,NA,"0,8823529412",0,0,NONE,NA,NA,NA,16955,1,16955,completed,15,17,"0,8823529412","0,1002654084",0,NA,"0,8846947803","0,8846947803"
902,Facebook,10/3/2013,368,6,10,362,157,6,176,"0,1222826087","7,5","4,5","0,1243093923","0,2866242038","7,5","0,2556818182",0:00:00,0,13,11,NA,NA,"0,04498425551","0,03806360082",NA,NA,222,"0,768192671","3,461538462","4,090909091",NA,NA,"0,2027027027",0,0,NONE,NA,NA,NA,28899,1,28899,completed,45,266,"0,1691729323","0,9204470743",0,NA,"1,557147306","1,557147306"
903,Facebook,10/3/2013,1074,770,2,304,76,1,153,"0,4655493482","0,6493506494",250,"1,644736842","6,578947368",500,"3,267973856",0:00:00,0,72,67,NA,NA,"0,03427673705","0,0373198759",NA,NA,2075,"1,155802127","6,944444444","7,462686567",NA,NA,"0,2409638554",0,0,NONE,NA,NA,NA,179529,"1,170033811",210055,completed,500,2276,"0,2196836555","1,083525743",0,NA,"2,785065365","2,380328961"
904,Facebook,10/2/2013,125,111,1,14,10,NA,3,"0,4","0,4504504505",50,"3,571428571",5,NA,"16,66666667",0:00:00,0,NA,NA,NA,NA,NA,0,NA,NA,231,"0,9841513292",NA,NA,NA,NA,"0,2164502165",0,0,NONE,NA,NA,NA,23472,"1,036213361",24322,completed,50,253,"0,1976284585","1,040210509",0,NA,"2,130197682","2,055751994"
905,Facebook,10/2/2013,274,2,NA,272,20,1,251,"0,08394160584","11,5",NA,"0,08455882353","1,15",23,"0,09163346614",0:00:00,0,NA,NA,NA,NA,NA,0,NA,NA,234,"2,913346614",NA,NA,NA,NA,"0,09829059829",0,0,NONE,NA,NA,NA,8032,1,8032,completed,23,289,"0,07958477509","3,59810757",0,NA,"2,863545817","2,863545817"
906,Facebook,10/3/2013,198,5,1,193,45,1,71,"0,2525252525",10,50,"0,2590673575","1,111111111",50,"0,7042253521",0:00:00,0,75,74,NA,NA,"0,3187420314","0,3352056532",NA,NA,161,"0,729298786","0,6666666667","0,6756756757",NA,NA,"0,3105590062",0,0,NONE,NA,NA,NA,22076,"1,065863381",23530,completed,50,191,"0,2617801047","0,8117297068",0,NA,"2,264903062","2,124946876"
907,Facebook,10/4/2013,74,9,NA,65,3,NA,60,"0,6756756757","5,555555556",NA,"0,7692307692","16,66666667",NA,"0,8333333333",0:00:00,0,2,2,NA,NA,"0,001399962201","0,003109211038",NA,NA,153,"0,2378546444",25,25,NA,NA,"0,3267973856",0,0,NONE,NA,NA,NA,64325,"2,22092499",142861,completed,50,159,"0,3144654088","0,111296995",0,NA,"0,7773027594","0,3499905503"
908,Facebook,10/3/2013,142,9,2,133,15,1,13,"0,3521126761","5,555555556",25,"0,3759398496","3,333333333",50,"3,846153846",0:00:00,0,102,97,NA,NA,"0,2412716435","0,3182727959",NA,NA,196,"0,6431079174","0,4901960784","0,5154639175",NA,NA,"0,2551020408",0,0,NONE,NA,NA,NA,30477,"1,387144404",42276,completed,50,219,"0,2283105023","0,518024411",0,NA,"1,640581422","1,182704135"
909,Facebook,10/2/2013,27,13,NA,14,NA,NA,14,"1,851851852","3,846153846",NA,"3,571428571",NA,NA,"3,571428571",0:00:00,0,NA,NA,NA,NA,NA,0,NA,NA,173,"0,1969019246",NA,NA,NA,NA,"0,289017341",0,0,NONE,NA,NA,NA,87861,"1,654989131",145409,completed,50,178,"0,2808988764","0,1224133307",0,NA,"0,569080707","0,3438576704"
910,Facebook,10/2/2013,258,15,3,243,32,1,135,"0,1937984496","3,333333333","16,66666667","0,2057613169","1,5625",50,"0,3703703704",0:00:00,0,72,42,NA,NA,"0,07881773399","0,07523510972",NA,NA,202,"0,3618450515","0,6944444444","1,19047619",NA,NA,"0,2475247525",0,0,NONE,NA,NA,NA,55825,"1,636363636",91350,completed,50,230,"0,2173913043","0,2517788725",0,NA,"0,8956560681","0,5473453749"
911,Facebook,10/1/2013,63,1,5,62,10,1,3,"0,3492063492",22,"4,4","0,3548387097","2,2",22,"7,333333333",0:00:00,0,43,35,NA,NA,"0,235011204","0,193455671",NA,NA,58,"0,3205836834","0,511627907","0,6285714286",NA,NA,"0,3793103448",0,0,NONE,NA,NA,NA,18092,"1,011330975",18297,completed,22,72,"0,3055555556","0,3935071323",0,NA,"1,216007075","1,202382904"
912,Facebook,10/2/2013,620,44,13,576,76,NA,80,"0,1612903226","2,272727273","7,692307692","0,1736111111","1,315789474",NA,"1,25",0:00:00,0,407,388,NA,NA,"0,4095679913","0,5956493038",NA,NA,672,"1,031640031","0,2457002457","0,2577319588",NA,NA,"0,1488095238",0,0,NONE,NA,NA,NA,65139,"1,525553048",99373,completed,100,795,"0,1257861635","0,800016101",0,NA,"1,535178618","1,006309561"
913,Facebook,10/1/2013,3157,51,77,3106,833,23,1805,"0,04751346215","2,941176471","1,948051948","0,04829362524","0,1800720288","6,52173913","0,08310249307",0:00:00,0,368,297,NA,NA,"0,2883876934","0,243265159",NA,NA,504,"0,4128136032","0,4076086957","0,5050505051",NA,NA,"0,2976190476",0,0,NONE,NA,NA,NA,122089,"1,045188346",127606,completed,150,627,"0,2392344498","0,4913562058",0,NA,"1,228611914","1,175493315"
914,Facebook,10/5/2013,689,64,7,625,169,6,99,"0,5805515239","6,25","57,14285714","0,64","2,366863905","66,66666667","4,04040404",0:00:00,0,344,322,NA,NA,"0,1327191216","0,5673209063",NA,NA,595,"1,04831037","1,162790698","1,242236025",NA,NA,"0,6722689076",0,0,NONE,NA,NA,NA,56758,"4,566651397",259194,completed,400,721,"0,5547850208","0,2781700194",0,NA,"7,047464675","1,5432456"
915,Facebook,9/30/2013,211,1,3,210,34,3,101,"0,1042654028",22,"7,333333333","0,1047619048","0,6470588235","7,333333333","0,2178217822",0:00:00,0,69,37,NA,NA,"0,4440725962","0,2381258849",NA,NA,57,"0,3668425795","0,3188405797","0,5945945946",NA,NA,"0,3859649123",0,0,NONE,NA,NA,NA,15538,1,15538,completed,22,77,"0,2857142857","0,495559274",0,NA,"1,41588364","1,41588364"
916,Facebook,9/28/2013,39,2,NA,37,15,1,6,"0,5641025641",11,NA,"0,5945945946","1,466666667",22,"3,666666667",0:00:00,0,15,13,NA,NA,"0,06834647104","0,05931468723",NA,NA,32,"0,1460053839","1,466666667","1,692307692",NA,NA,"0,6875",0,0,NONE,NA,NA,NA,21917,"1,0013688",21947,completed,22,38,"0,5789473684","0,1731443933",0,NA,"1,003787015","1,002414909"
917,Facebook,9/30/2013,242,27,NA,215,22,3,20,"0,4132231405","3,703703704",NA,"0,4651162791","4,545454545","33,33333333",5,0:00:00,0,170,167,NA,NA,"0,2269783836","0,3295705715",NA,NA,442,"0,8722766025","0,5882352941","0,5988023952",NA,NA,"0,2262443439",0,0,NONE,NA,NA,NA,50672,"1,478074676",74897,completed,100,484,"0,2066115702","0,6462208099",0,NA,"1,973476476","1,335166963"
918,Facebook,9/28/2013,77,1,NA,76,10,NA,65,"0,2857142857",22,NA,"0,2894736842","2,2",NA,"0,3384615385",0:00:00,0,1,1,NA,NA,"0,008766546857","0,00895977063",NA,NA,80,"0,7167816504",22,22,NA,NA,"0,275",0,0,NONE,NA,NA,NA,11161,"1,022041036",11407,completed,22,86,"0,2558139535","0,7539230297",0,NA,"1,971149539","1,928640309"
919,Facebook,9/28/2013,719,NA,NA,719,NA,NA,718,"0,03059805285",NA,NA,"0,03059805285",NA,NA,"0,03064066852",0:00:00,0,1,1,NA,NA,"0,01375515818","0,01375515818",NA,NA,681,"9,367262724",22,22,NA,NA,"0,03230543319",0,0,NONE,NA,NA,NA,7270,1,7270,completed,22,725,"0,03034482759","9,972489684",0,NA,"3,026134801","3,026134801"
920,Facebook,9/27/2013,696,NA,1,696,13,NA,677,"0,02155172414",NA,15,"0,02155172414","1,153846154",NA,"0,02215657312",0:00:00,0,5,3,NA,NA,"0,1337255951","0,08040739748",NA,NA,549,"14,71455374",3,5,NA,NA,"0,02732240437",0,0,NONE,NA,NA,NA,3731,"1,002144197",3739,completed,15,600,"0,025","16,04707141",0,NA,"4,020369874","4,011767852"
921,Facebook,9/27/2013,37,1,NA,36,9,NA,3,"0,6216216216",23,NA,"0,6388888889","2,555555556",NA,"7,666666667",0:00:00,0,24,22,NA,NA,"0,1082495151","0,09989102797",NA,NA,32,"0,1452960407","0,9583333333","1,045454545",NA,NA,"0,71875",0,0,NONE,NA,NA,NA,22024,"1,006674537",22171,completed,23,35,"0,6571428571","0,1578638762",0,NA,"1,044315292","1,037391187"
922,Facebook,9/29/2013,333,39,NA,294,28,2,108,"0,3003003003","2,564102564",NA,"0,3401360544","3,571428571",50,"0,9259259259",0:00:00,0,156,147,NA,NA,"0,1658480577","0,2443890274",NA,NA,393,"0,6533665835","0,641025641","0,6802721088",NA,NA,"0,2544529262",0,0,NONE,NA,NA,NA,60150,"1,563790524",94062,completed,100,425,"0,2352941176","0,4518296443",0,NA,"1,662510391","1,063128575"
923,Facebook,9/26/2013,49,2,NA,47,9,2,1,"0,4693877551","11,5",NA,"0,4893617021","2,555555556","11,5",23,0:00:00,0,35,35,NA,NA,"0,2373685995","0,2415959136",NA,NA,54,"0,3727479809","0,6571428571","0,6571428571",NA,NA,"0,4259259259",0,0,NONE,NA,NA,NA,14487,"1,01780907",14745,completed,23,60,"0,3833333333","0,4069175992",0,NA,"1,587630289","1,559850797"
924,Facebook,9/25/2013,1747,7,1,1740,6,NA,1721,"0,0125930166","3,142857143",22,"0,01264367816","3,666666667",NA,"0,01278326554",0:00:00,0,12,9,NA,NA,"0,1095690285","0,08219928761",NA,NA,453,"4,137364143","1,833333333","2,444444444",NA,NA,"0,04856512141",0,0,NONE,NA,NA,NA,10949,"1,000273998",10952,completed,22,1303,"0,01688411358","11,89737034",0,NA,"2,009315919","2,008765522"
925,Facebook,9/25/2013,71,1,2,70,28,1,7,"0,3098591549",22,11,"0,3142857143","0,7857142857",22,"3,142857143",0:00:00,0,32,31,NA,NA,"0,1929454326","0,1892898577",NA,NA,64,"0,3907919643","0,6875","0,7096774194",NA,NA,"0,34375",0,0,NONE,NA,NA,NA,16377,"1,012700739",16585,completed,22,70,"0,3142857143","0,4220681339",0,NA,"1,343347377","1,326499849"
926,Facebook,9/26/2013,1318,3,NA,1315,15,1,19,"0,05690440061",25,NA,"0,05703422053",5,75,"3,947368421",0:00:00,0,1280,1249,NA,NA,"1,556136405","2,595216822",NA,NA,1168,"2,426912128","0,05859375","0,06004803843",NA,NA,"0,06421232877",0,0,NONE,NA,NA,NA,48127,"1,709123777",82255,completed,75,1299,"0,05773672055","1,579235305",0,NA,"1,558376795","0,9117986749"
927,Facebook,9/24/2013,350,2,NA,348,22,NA,321,"0,06285714286",11,NA,"0,0632183908",1,NA,"0,06853582555",0:00:00,0,5,5,NA,NA,"0,06775067751","0,0677690431",NA,NA,146,"1,978856059","4,4","4,4",NA,NA,"0,1506849315",0,0,NONE,NA,NA,NA,7378,"1,000271076",7380,completed,22,157,"0,1401273885","2,127371274",0,NA,"2,981837896","2,98102981"
